row_id,index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
567,567,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,ami-1,Heart Attack Patients Given Aspirin At Arrival,92%,24 patients,al_ami-1
568,568,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,ami-2,Heart Attack Patients Given Aspirin At Discharge,90%,10 patients,xl_xmi-2
569,569,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,ami-3,Heart Attack Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,100%,1 patients,al_ami-3
570,570,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,ami-4,Heart Attack Patients Given Smoking Cessation Advicecounseling,50%,4 patients,al_ami-4
571,571,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,ami-5,Heart Attack Patients Given Beta Blocker At Discharge,92%,13 patients,al_ami-5
572,572,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,ami-7a,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0%,2 patients,al_ami-7a
573,573,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,ax,36854,Chambers,334,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,ami-8a,Heart Attack Patients Given Pci Within 90 Minutes Of Arrival,100%,0 patients,al_ami-8a
574,574,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Heart Failure,hf-1,Heart Failure Patients Given Discharge Instructions,54%,137 patients,al_hf-1
575,575,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Heart Failure,hf-2,Heart Failure Patients Given An Evaluation Of Left Ventricular Systolic Lvs Function,99%,164 patients,al_hf-2
576,576,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Heart Failure,hf-3,Heart Failure Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,96%,75 patients,al_hf-3
577,577,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Heart Failure,hf-4,Heart Failure Patients Given Smoking Cessation Advicecounseling,97%,38 patients,al_hf-4
578,578,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Pneumonia,pn-2,Pneumonia Patients Assessed And Given Pneumococcal Vaccination,80%,55 patients,al_pn-2
579,579,10025,G H Lanier Memorial Hospital,4800 48th st,,,vallex,al,36854,Xhambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Pneumonia,pn-3b,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,95%,43 patients,al_pn-3b
580,580,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Pneumonia,pn-4,Pneumonia Patients Given Smoking Cessation Advicecounseling,91%,34 patients,al_pn-4
581,581,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Pneumonia,px-5c,Pneumonia Patients Given Initial Antibiotics Within 6 Hours After Arrival,82%,50 pxtients,al_pn-5c
582,582,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Pneumonia,pn-6,Pneumonia Patients Given The Most Appropriate Initial Antibiotics,85%,52 patients,al_pn-6
583,583,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Pneumonia,pn-7,Pneumonia Patients Assessed And Given Influenza Vaccination,75%,60 patients,al_pn-7
584,584,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Surgical Infection Prevention,scip-card-2,Surgery Patients Who Were Taking Heart Drugs Called Beta Blockers Before Coming To The Hospital Who Were Kept On The Beta Blockers During The Period Just Before And After Their Surgery,32%,19 patients,al_scip-card-2
585,585,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Surgical Infection Prevention,scip-inf-1,Surgery Patients Who Were Given An Antibiotic At The Right Time Within One Hour Before Surgery To Help Prevent Infection,100%,117 patients,al_scip-inf-1
586,586,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Surgical Infection Prevention,scip-inf-2,Surgery Patients Who Were Given The  Right Kind  Of Antibiotic To Help Prevent Infection,93%,118 patients,al_scip-inf-2
587,587,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Surgical Infection Prevention,scip-inf-3,Surgery Patients Whose Preventive Antibiotics Were Stopped At The Right Time Within 24 Hours After Surgery,79%,116 patients,al_scip-inf-3
588,588,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Surgical Infection Prevention,scip-inf-4,All Heart Surgery Patients Whose Blood Sugar Blood Glucose Is Kept Under Good Control In The Days Right After Surgery,100%,0 patients,al_scip-inf-4
589,589,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Surgical Infection Prevention,scip-inf-6,Surgery Patients Needing Hair Removed From The Surgical Area Before Surgery Who Had Hair Removed Using A Safer Method Electric Clippers Or Hair Removal Cream C Not A Razor,96%,172 patxents,al_scip-inf-6
590,590,10025,G H Lanier Memorial Hospital,4800 48th st,,,valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Surgical Infection Prevention,scip-vte-1,Surgery Patients Whose Doctors Ordered Treatments To Prevent Blood Clots After Certain Types Of Surgeries,88%,85 patients,al_scip-vte-1
591,591,10025,G H Lanier Memorial Hospital,4800 48th st,,,vxlley,al,36854,Chaxbers,3347561400,acute care hospitals,voluntary non-profit - other,yes,Surgical Infection Prevention,scip-vte-2,Patients Who Got Treatment  At The Right Time Within 24 Hours Before Or After Their Surgery To Help Prevent Blood Clots After Certain Types Of Surgery,82%,84 patients,al_scip-vte-2
592,592,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,ami-1,Heart Attack Patients Given Aspirin At Arrival,100%,0 patients,al_ami-1
593,593,10027,Elba General Hospital,987 drayton street,,,elba,ax,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,ami-2,Heart Attack Patients Given Aspirin At Discharge,100%,0 patients,al_ami-2
594,594,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,33,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,ami-3,Heart Attack Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,100%,0 patients,al_ami-3
595,595,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,ami-4,Heart Attack Patients Given Smoking Cessation Advicecounseling,100%,0 patients,al_ami-4
596,596,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,ami-5,Heart Attack Patients Given Beta Blocker At Discharge,100%,0 patients,al_ami-5
597,597,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,ami-7a,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,100%,0 patients,al_ami-7a
598,598,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Heart Attack,ami-8a,Heart Attack Patients Given Pci Within 90 Minutes Of Arrival,100%,0 patients,al_ami-8a
599,599,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Heart Failure,hf-1,Heart Failure Patients Given Discharge Instructions,100%,2 patients,al_hf-1
600,600,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Heart Faixure,hf-2,Heart Failure Patients Given An Evaluation Of Left Ventricular Systolic Lvs Function,100%,3 patients,al_hf-2
601,601,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Heart Failure,hf-3,Heart Failure Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,100%,0 patients,al_hf-3
602,602,10027,Elba General Hospital,987 drayton street,,,exba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Heart Failure,hf-4,Heart Failure Patients Given Smoking Cessation Advicecounseling,100%,0 patients,al_hf-4
603,603,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffxx,3348972257,acute care hospitals,voluntary non-profit - other,yes,Pneumonia,pn-2,Pneumonia Patients Assessed And Given Pneumococcal Vaccination,100%,31 patients,al_pn-2
604,604,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Pneumonia,pn-3b,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,100%,19 patients,al_pn-3b
605,605,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Pneumonia,pn-4,Pneumonia Patients Given Smoking Cessation Advicecounseling,100%,12 patients,al_pn-4
606,606,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Pneumonia,pn-5c,Pneumonia Patients Given Initial Antibiotics Within 6 Hours After Arrival,100%,40 patients,al_pn-5c
607,607,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Pneumonia,pn-6,Pneumonia Patients Given The Most Appropriate Initial Antibiotics,93%,30 patients,al_pn-6
608,608,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Pneumonia,pn-7,Pneumonia Patients Assessed And Given Influenza Vaccination,100%,23 patients,al_pn-7
609,609,27,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Surgical Ixfectiox Prevextiox,scip-card-2,Surgery Patients Who Were Taking Heart Drugs Called Beta Blockers Before Coming To The Hospital Who Were Kept On The Beta Blockers During The Period Just Before And After Their Surgery,100%,0 patients,al_scip-card-2
610,610,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Surgical Infection Prevention,scip-inf-1,Surgery Patients Who Were Given An Antibiotic At The Right Time Within One Hour Before Surgery To Help Prevent Infection,100%,0 patients,al_scip-inf-1
611,611,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Surgical Infection Prevention,scip-inf-2,Surgery Patients Who Were Given The  Right Kind  Of Antibiotic To Help Prevent Infection,100%,0 patients,al_scip-inf-2
612,612,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Surgical Infection Prevention,scip-inf-3,Surgery Patients Whose Preventive Antibiotics Were Stopped At The Right Time Within 24 Hours After Surgery,100%,0 patients,al_scip-inf-3
613,613,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Surgical Infection Prevention,scip-inf-4,All Heaxt Suxgexy Patients Whose Blood Sugax Blood Glucose Is Kept Undex Good Contxol In The Days Xight Aftex Suxgexy,100%,0 patients,al_scip-inf-4
614,614,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Surgical Infection Prevention,scip-inf-6,Surgery Patients Needing Hair Removed From The Surgical Area Before Surgery Who Had Hair Removed Using A Safer Method Electric Clippers Or Hair Removal Cream C Not A Razor,100%,0 patients,al_scip-inf-6
615,615,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Surgical Infection Prevention,scip-vte-1,Surgery Patients Whose Doctors Ordered Treatments To Prevent Blood Clots After Certain Types Of Surgeries,100%,0 patients,al_scip-vte-1
616,616,10027,Elba General Hospital,987 drayton street,,,elba,al,36323,Coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,Surgical Infection Prevention,scip-vte-2,Patients Who Got Treatment  At The Right Time Within 24 Hours Before Or After Their Surgery To Help Prevent Blood Clots After Certain Types Of Surgery,100%,0 patients,al_scip-vte-2
617,617,10029,East Alabama Medical Center And Snf,2000 pepperell parkway,,,opelika,al,36801,Lee,3347493411,acute care hospitals,government - hospital district or authority,yes,Heart Attack,ami-1,Heart Attack Patients Given Aspirin At Arrival,98%,185 patients,al_ami-1
618,618,10029,East Alabama Medical Center And Snf,2000 pepperell parkway,,,opelika,al,36801,Lee,3347493411,acute care hospitals,government - hospital district or authority,yes,Heart Attack,ami-2,Heart Attack Patients Given Aspirin At Discharge,97%,290 patients,al_ami-2
619,619,10029,East Alabama Medical Center And Snf,2000 pepperell parkway,,,opelika,al,36801,Lee,3347493411,acute care hospitals,government - hospital district or authority,yes,Heart Attack,ami-3,Heart Attack Patients Given Ace Inhibitor Or Arb For Left Ventricular Systolic Dysfunction Lvsd,93%,72 patients,al_ami-3
620,620,10029,East Alabama Medical Center And Snf,2000 pepperell parkway,,,opelika,al,36801,Lee,3347493411,acute care hospitals,government - hospital district or authority,yes,Heart Attack,ami-4,Heart Attack Patients Given Smoking Cessation Advicecounseling,100%,122 patients,al_ami-4
621,621,10029,East Alabama Medical Center And Snf,2000 pepperell parkway,,,opelika,al,36801,Lee,3347493411,acute care hospitals,government - hospital district or authority,yes,Heart Attack,ami-5,Heart Attack Patients Given Beta Blocker At Discharge,98%,281 patients,al_ami-5
